hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
SLC19A1,10937,folate:anion antiporter activity,GO:0008518,molecular function,16.0,3.0,5.558e-02,1.929e-02,1.601e-01,1.124e-02,5.828e-03,2.168e-02,9.141e-01,1.053e-02
SLC19A1,10937,folic acid transmembrane transporter activity,GO:0008517,molecular function,16.0,7.0,6.722e-02,4.348e-02,1.039e-01,2.330e-02,9.192e-03,5.906e-02,8.529e-01,2.167e-02
SLC19A1,10937,methotrexate transmembrane transporter activity,GO:0015350,molecular function,16.0,4.0,7.641e-02,5.468e-02,1.068e-01,4.197e-02,2.204e-02,7.994e-02,7.929e-01,1.648e-02
SLC19A1,10937,cyclic-GMP-AMP transmembrane transporter activity,GO:0140360,molecular function,16.0,5.0,8.897e-02,3.578e-02,2.212e-01,6.202e-02,2.190e-02,1.756e-01,7.460e-01,3.073e-02
SLC19A1,10937,folic acid binding,GO:0005542,molecular function,16.0,8.0,8.905e-02,2.999e-02,2.644e-01,5.350e-02,9.347e-03,3.062e-01,7.574e-01,5.287e-02
SLC19A1,10937,cyclic-GMP-AMP binding,GO:0061507,molecular function,16.0,5.0,1.308e-01,3.289e-02,5.199e-01,1.131e-01,2.575e-02,4.966e-01,6.601e-01,5.529e-02
SLC25A10,10980,phosphate ion transmembrane transport,GO:0035435,biological process,27.0,5.0,3.761e-02,1.286e-02,1.100e-01,1.506e-02,4.907e-03,4.622e-02,8.895e-01,2.353e-02
SLC25A10,10980,oxaloacetate transport,GO:0015729,biological process,27.0,3.0,4.093e-02,1.274e-02,1.315e-01,2.341e-02,7.216e-03,7.593e-02,8.503e-01,2.621e-02
SLC25A10,10980,malate transmembrane transport,GO:0071423,biological process,27.0,4.0,4.412e-02,1.350e-02,1.443e-01,2.724e-02,8.616e-03,8.610e-02,8.372e-01,2.856e-02
SLC25A10,10980,succinate transmembrane transport,GO:0071422,biological process,27.0,5.0,4.564e-02,1.338e-02,1.557e-01,3.601e-02,1.388e-02,9.341e-02,8.083e-01,2.479e-02
SLC25A10,10980,thiosulfate transport,GO:0015709,biological process,27.0,3.0,4.843e-02,1.169e-02,2.006e-01,4.119e-02,9.137e-03,1.857e-01,7.909e-01,4.135e-02
SLC25A10,10980,sulfate transport,GO:0008272,biological process,27.0,4.0,4.843e-02,1.169e-02,2.006e-01,4.122e-02,8.486e-03,2.002e-01,7.902e-01,4.371e-02
SLC25A10,10980,mitochondrion,GO:0005739,cellular component,27.0,35.0,4.051e-02,1.089e-02,1.507e-01,1.663e-02,2.174e-03,1.272e-01,8.729e-01,4.366e-02
SLC25A10,10980,nucleoplasm,GO:0005654,cellular component,27.0,51.0,4.918e-02,1.129e-02,2.143e-01,4.483e-02,8.809e-03,2.281e-01,7.798e-01,4.619e-02
SLC25A10,10980,nucleus,GO:0005634,cellular component,27.0,81.0,5.198e-02,1.312e-02,2.059e-01,4.725e-02,1.157e-02,1.930e-01,7.763e-01,3.881e-02
SLC25A10,10980,antiporter activity,GO:0015297,molecular function,27.0,6.0,3.761e-02,1.286e-02,1.100e-01,8.798e-03,6.002e-03,1.290e-02,9.292e-01,4.557e-03
SLC25A10,10980,succinate transmembrane transporter activity,GO:0015141,molecular function,27.0,6.0,3.761e-02,1.286e-02,1.100e-01,1.179e-02,9.960e-03,1.396e-02,9.130e-01,2.660e-03
SLC25A10,10980,malate transmembrane transporter activity,GO:0015140,molecular function,27.0,5.0,3.761e-02,1.286e-02,1.100e-01,1.265e-02,7.770e-03,2.061e-02,9.072e-01,8.437e-03
SLC25A10,10980,oxaloacetate transmembrane transporter activity,GO:0015131,molecular function,27.0,3.0,3.761e-02,1.286e-02,1.100e-01,1.429e-02,7.016e-03,2.912e-02,8.966e-01,1.414e-02
SLC25A10,10980,thiosulfate transmembrane transporter activity,GO:0015117,molecular function,27.0,3.0,3.919e-02,1.363e-02,1.127e-01,1.556e-02,5.264e-03,4.601e-02,8.866e-01,1.993e-02
SLC25A10,10980,sulfate transmembrane transporter activity,GO:0015116,molecular function,27.0,6.0,3.919e-02,1.363e-02,1.127e-01,1.949e-02,8.671e-03,4.383e-02,8.703e-01,1.819e-02
SLC25A10,10980,protein binding,GO:0005515,molecular function,27.0,347.0,5.614e-02,1.434e-02,2.198e-01,5.194e-02,1.633e-02,1.652e-01,7.671e-01,3.116e-02
SLC25A17,10987,fatty acid beta-oxidation,GO:0006635,biological process,19.0,9.0,1.313e-01,8.041e-02,2.143e-01,5.539e-02,3.092e-02,9.921e-02,7.621e-01,1.590e-02
SLC25A17,10987,fatty acid transport,GO:0015908,biological process,19.0,9.0,2.322e-01,8.693e-02,6.205e-01,1.843e-01,4.753e-02,7.145e-01,5.797e-01,6.141e-02
SLC25A17,10987,ATP transport,GO:0015867,biological process,19.0,7.0,3.289e-01,1.504e-01,7.190e-01,3.289e-01,1.504e-01,7.190e-01,4.684e-01,4.684e-02
SLC25A17,10987,peroxisomal membrane,GO:0005778,cellular component,19.0,4.0,1.008e-01,7.274e-02,1.398e-01,1.227e-02,7.984e-03,1.886e-02,9.096e-01,6.541e-03
SLC25A17,10987,membrane,GO:0016020,cellular component,19.0,58.0,1.620e-01,9.393e-02,2.793e-01,1.164e-01,7.326e-02,1.849e-01,6.652e-01,1.626e-02
SLC25A17,10987,integral component of peroxisomal membrane,GO:0005779,cellular component,19.0,3.0,1.856e-01,7.279e-02,4.730e-01,1.059e-01,2.341e-02,4.788e-01,6.694e-01,5.564e-02
SLC25A17,10987,peroxisome,GO:0005777,cellular component,19.0,16.0,2.198e-01,8.234e-02,5.868e-01,1.920e-01,6.862e-02,5.373e-01,5.782e-01,4.586e-02
SLC25A17,10987,chaperone binding,GO:0051087,molecular function,19.0,3.0,1.008e-01,7.274e-02,1.398e-01,1.509e-02,5.725e-03,3.978e-02,8.903e-01,2.015e-02
SLC25A17,10987,ATP transmembrane transporter activity,GO:0005347,molecular function,19.0,5.0,1.210e-01,6.004e-02,2.440e-01,4.159e-02,2.077e-02,8.328e-02,7.936e-01,1.842e-02
SLC25A17,10987,ADP transmembrane transporter activity,GO:0015217,molecular function,19.0,5.0,1.210e-01,6.004e-02,2.440e-01,4.165e-02,1.915e-02,9.060e-02,7.932e-01,2.063e-02
SLC25A17,10987,AMP transmembrane transporter activity,GO:0080122,molecular function,19.0,5.0,1.210e-01,6.004e-02,2.440e-01,6.967e-02,3.226e-02,1.505e-01,7.335e-01,2.326e-02
SLC25A17,10987,coenzyme A transmembrane transporter activity,GO:0015228,molecular function,19.0,5.0,1.210e-01,6.004e-02,2.440e-01,7.118e-02,2.656e-02,1.907e-01,7.294e-01,3.048e-02
SLC25A17,10987,NAD transmembrane transporter activity,GO:0051724,molecular function,19.0,3.0,1.210e-01,6.004e-02,2.440e-01,7.186e-02,1.996e-02,2.587e-01,7.261e-01,3.805e-02
SLC25A17,10987,FMN transmembrane transporter activity,GO:0044610,molecular function,19.0,5.0,1.210e-01,6.004e-02,2.440e-01,7.556e-02,2.193e-02,2.603e-01,7.199e-01,3.775e-02
SLC25A17,10987,FAD transmembrane transporter activity,GO:0015230,molecular function,19.0,4.0,1.210e-01,6.004e-02,2.440e-01,7.523e-02,1.845e-02,3.067e-01,7.192e-01,4.228e-02
SLC25A17,10987,protein binding,GO:0005515,molecular function,19.0,347.0,1.811e-01,1.213e-01,2.705e-01,1.506e-01,1.167e-01,1.942e-01,6.260e-01,9.687e-03
SLC25A19,14409,thiamine pyrophosphate transmembrane transport,GO:0030974,biological process,13.0,11.0,1.505e-01,7.180e-02,3.154e-01,1.497e-01,7.033e-02,3.185e-01,6.245e-01,2.971e-02
SLC25A19,14409,integral component of mitochondrial inner membrane,GO:0031305,cellular component,13.0,5.0,6.617e-02,3.673e-02,1.192e-01,2.084e-02,6.714e-03,6.470e-02,8.621e-01,2.525e-02
SLC25A19,14409,nucleus,GO:0005634,cellular component,13.0,81.0,1.119e-01,8.708e-02,1.438e-01,8.093e-02,5.013e-02,1.307e-01,7.156e-01,1.524e-02
SLC25A19,14409,thiamine transmembrane transporter activity,GO:0015234,molecular function,13.0,6.0,9.810e-02,5.221e-02,1.843e-01,4.465e-02,7.993e-03,2.494e-01,7.813e-01,4.563e-02
SLC25A25,20663,,,,nan,nan,,,,,,,,
SLC25A5,10991,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,GO:1901029,biological process,18.0,5.0,1.021e-01,7.148e-02,1.458e-01,4.794e-02,1.112e-02,2.067e-01,7.732e-01,4.221e-02
SLC25A5,10991,positive regulation of cell population proliferation,GO:0008284,biological process,18.0,40.0,1.071e-01,7.447e-02,1.541e-01,7.859e-02,2.612e-02,2.365e-01,7.160e-01,3.278e-02
SLC25A5,10991,MMXD complex,GO:0071817,cellular component,18.0,2.0,7.637e-02,3.949e-02,1.477e-01,1.320e-02,1.636e-03,1.065e-01,8.884e-01,3.767e-02
SLC25A5,10991,mitochondrial nucleoid,GO:0042645,cellular component,18.0,4.0,1.021e-01,7.148e-02,1.458e-01,4.439e-02,2.342e-02,8.414e-02,7.869e-01,1.652e-02
SLC25A5,10991,nucleus,GO:0005634,cellular component,18.0,81.0,1.037e-01,7.552e-02,1.425e-01,6.920e-02,4.494e-02,1.066e-01,7.358e-01,1.284e-02
SLC25A5,10991,mitochondrion,GO:0005739,cellular component,18.0,35.0,1.038e-01,7.487e-02,1.438e-01,7.737e-02,4.471e-02,1.339e-01,7.213e-01,1.665e-02
SLC25A5,10991,membrane,GO:0016020,cellular component,18.0,58.0,1.134e-01,7.421e-02,1.732e-01,1.060e-01,5.929e-02,1.894e-01,6.782e-01,1.985e-02
SLC25A5,10991,ATP:ADP antiporter activity,GO:0005471,molecular function,18.0,4.0,1.021e-01,7.148e-02,1.458e-01,3.654e-02,5.714e-03,2.337e-01,8.019e-01,4.440e-02
SLC25A5,10991,ubiquitin protein ligase binding,GO:0031625,molecular function,18.0,9.0,1.021e-01,7.148e-02,1.458e-01,4.583e-02,3.322e-02,6.323e-02,7.839e-01,8.505e-03
SLC25A5,10991,RNA binding,GO:0003723,molecular function,18.0,60.0,1.037e-01,7.552e-02,1.425e-01,6.031e-02,2.618e-02,1.389e-01,7.511e-01,2.320e-02
SLC25A5,10991,protein binding,GO:0005515,molecular function,18.0,347.0,1.050e-01,7.853e-02,1.404e-01,7.625e-02,5.225e-02,1.113e-01,7.238e-01,1.172e-02
SLC2A13,15956,glucose import,GO:0046323,biological process,6.0,4.0,6.946e-02,4.204e-02,1.148e-01,2.483e-02,1.004e-02,6.137e-02,8.470e-01,2.166e-02
SLC2A13,15956,myo-inositol transport,GO:0015798,biological process,6.0,3.0,1.054e-01,4.099e-02,2.712e-01,8.255e-02,3.485e-02,1.955e-01,7.109e-01,2.855e-02
SLC2A13,15956,integral component of plasma membrane,GO:0005887,cellular component,6.0,28.0,1.073e-01,4.625e-02,2.491e-01,7.132e-02,2.570e-02,1.980e-01,7.291e-01,2.997e-02
SLC2A13,15956,myo-inositol:proton symporter activity,GO:0005366,molecular function,6.0,3.0,6.946e-02,4.204e-02,1.148e-01,3.345e-02,1.627e-02,6.875e-02,8.174e-01,1.793e-02
SLC2A13,15956,protein binding,GO:0005515,molecular function,6.0,347.0,1.334e-01,3.942e-02,4.512e-01,1.294e-01,3.451e-02,4.849e-01,6.427e-01,4.595e-02
SLC2A3,11007,glucose transmembrane transport,GO:1904659,biological process,14.0,4.0,3.434e-02,1.719e-02,6.859e-02,1.381e-02,8.588e-03,2.219e-02,9.011e-01,8.455e-03
SLC2A3,11007,extracellular exosome,GO:0070062,cellular component,14.0,77.0,3.434e-02,1.719e-02,6.859e-02,1.590e-02,1.128e-02,2.243e-02,8.905e-01,6.628e-03
SLC2A3,11007,integral component of membrane,GO:0016021,cellular component,14.0,12.0,3.572e-02,1.582e-02,8.067e-02,1.888e-02,4.056e-03,8.789e-02,8.673e-01,3.205e-02
SLC2A3,11007,integral component of plasma membrane,GO:0005887,cellular component,14.0,28.0,3.898e-02,1.937e-02,7.846e-02,3.417e-02,2.094e-02,5.576e-02,8.151e-01,1.224e-02
SLC2A3,11007,glucose binding,GO:0005536,molecular function,14.0,2.0,3.434e-02,1.719e-02,6.859e-02,1.251e-02,4.025e-03,3.889e-02,9.029e-01,1.839e-02
SLC2A3,11007,protein binding,GO:0005515,molecular function,14.0,347.0,3.898e-02,1.937e-02,7.846e-02,3.592e-02,1.871e-02,6.895e-02,8.096e-01,1.628e-02
SLC2A3,11007,glucose transmembrane transporter activity,GO:0005355,molecular function,14.0,10.0,4.256e-02,1.306e-02,1.387e-01,3.718e-02,7.940e-03,1.741e-01,8.027e-01,4.016e-02
SLC36A2,18762,amino acid transmembrane transport,GO:0003333,biological process,14.0,19.0,9.740e-02,3.584e-02,2.647e-01,1.826e-02,1.550e-02,2.151e-02,8.787e-01,3.791e-03
SLC36A2,18762,glycine transport,GO:0015816,biological process,14.0,9.0,1.032e-01,3.377e-02,3.156e-01,6.956e-02,1.956e-02,2.473e-01,7.306e-01,3.642e-02
SLC36A2,18762,proline transmembrane transport,GO:0035524,biological process,14.0,6.0,1.091e-01,5.888e-02,2.020e-01,5.593e-02,3.215e-02,9.729e-02,7.609e-01,1.519e-02
SLC36A2,18762,L-alanine transport,GO:0015808,biological process,14.0,4.0,1.091e-01,5.888e-02,2.020e-01,6.115e-02,5.872e-02,6.368e-02,7.513e-01,1.153e-03
SLC36A2,18762,proton transmembrane transport,GO:1902600,biological process,14.0,7.0,1.496e-01,2.356e-02,9.507e-01,1.067e-01,5.646e-03,2.016e+00,6.451e-01,9.772e-02
SLC36A2,18762,extracellular exosome,GO:0070062,cellular component,14.0,77.0,1.289e-01,5.208e-02,3.193e-01,1.150e-01,4.587e-02,2.885e-01,6.642e-01,3.211e-02
SLC36A2,18762,vacuolar membrane,GO:0005774,cellular component,14.0,8.0,1.747e-01,9.757e-02,3.127e-01,1.609e-01,8.064e-02,3.209e-01,6.134e-01,2.677e-02
SLC36A2,18762,L-alanine transmembrane transporter activity,GO:0015180,molecular function,14.0,3.0,9.740e-02,3.584e-02,2.647e-01,2.880e-02,6.208e-03,1.336e-01,8.283e-01,3.549e-02
SLC36A2,18762,L-proline transmembrane transporter activity,GO:0015193,molecular function,14.0,4.0,9.740e-02,3.584e-02,2.647e-01,3.726e-02,1.613e-02,8.611e-02,8.051e-01,2.149e-02
SLC36A2,18762,glycine transmembrane transporter activity,GO:0015187,molecular function,14.0,6.0,9.740e-02,3.584e-02,2.647e-01,4.104e-02,1.135e-02,1.483e-01,7.930e-01,3.447e-02
SLC36A2,18762,amino acid transmembrane transporter activity,GO:0015171,molecular function,14.0,15.0,9.868e-02,3.544e-02,2.748e-01,5.292e-02,1.515e-02,1.849e-01,7.643e-01,3.328e-02
SLC36A2,18762,amino acid:proton symporter activity,GO:0005280,molecular function,14.0,7.0,1.032e-01,3.377e-02,3.156e-01,6.590e-02,1.851e-02,2.346e-01,7.376e-01,3.571e-02
SLC36A2,18762,proton transmembrane transporter activity,GO:0015078,molecular function,14.0,9.0,1.221e-01,5.026e-02,2.967e-01,1.002e-01,3.865e-02,2.600e-01,6.839e-01,3.184e-02
SLC39A12,20860,zinc ion import across plasma membrane,GO:0071578,biological process,17.0,3.0,1.067e-01,3.415e-02,3.331e-01,6.502e-02,1.226e-02,3.448e-01,7.344e-01,5.207e-02
SLC39A12,20860,cellular zinc ion homeostasis,GO:0006882,biological process,17.0,4.0,1.187e-01,5.293e-02,2.661e-01,7.736e-02,3.906e-02,1.532e-01,7.207e-01,2.037e-02
SLC39A12,20860,signal transduction,GO:0007165,biological process,17.0,48.0,1.413e-01,3.534e-02,5.648e-01,1.225e-01,1.889e-02,7.943e-01,6.439e-01,6.259e-02
SLC39A12,20860,integral component of plasma membrane,GO:0005887,cellular component,17.0,28.0,5.225e-02,2.575e-03,1.060e+00,9.643e-03,4.135e-04,2.249e-01,8.929e-01,3.523e-02
SLC39A12,20860,extracellular vesicle,GO:1903561,cellular component,17.0,13.0,1.059e-01,3.540e-02,3.167e-01,7.604e-02,2.529e-02,2.286e-01,7.203e-01,3.347e-02
SLC39A12,20860,zinc ion transmembrane transporter activity,GO:0005385,molecular function,17.0,6.0,1.122e-01,4.419e-02,2.850e-01,7.551e-02,4.351e-02,1.310e-01,7.243e-01,1.739e-02
SLC43A3,17466,,,,nan,nan,,,,,,,,
SLC46A1,30521,,,,nan,nan,,,,,,,,
SLC7A6,11064,amino acid transmembrane transport,GO:0003333,biological process,20.0,19.0,2.684e-02,2.013e-02,3.579e-02,1.351e-02,8.816e-03,2.071e-02,9.029e-01,7.553e-03
SLC7A6,11064,plasma membrane,GO:0005886,cellular component,20.0,61.0,3.126e-02,1.879e-02,5.199e-02,2.813e-02,1.531e-02,5.171e-02,8.352e-01,1.504e-02
SLC7A6,11064,intracellular membrane-bounded organelle,GO:0043231,cellular component,20.0,48.0,3.485e-02,1.082e-02,1.123e-01,3.105e-02,7.854e-03,1.227e-01,8.227e-01,3.566e-02
SLC7A6,11064,L-amino acid transmembrane transporter activity,GO:0015179,molecular function,20.0,28.0,2.684e-02,2.013e-02,3.579e-02,1.959e-02,1.369e-02,2.804e-02,8.716e-01,8.454e-03
SLC7A8,11066,amino acid transmembrane transport,GO:0003333,biological process,16.0,19.0,3.955e-02,1.346e-02,1.162e-01,6.297e-03,1.084e-03,3.659e-02,9.372e-01,1.577e-02
SLC7A8,11066,neutral amino acid transport,GO:0015804,biological process,16.0,18.0,5.873e-02,3.349e-02,1.030e-01,3.233e-02,1.636e-02,6.391e-02,8.207e-01,1.706e-02
SLC7A8,11066,amino acid transport,GO:0006865,biological process,16.0,18.0,7.021e-02,5.134e-02,9.602e-02,4.038e-02,1.257e-02,1.297e-01,7.952e-01,3.101e-02
SLC7A8,11066,plasma membrane,GO:0005886,cellular component,16.0,61.0,7.017e-02,4.573e-02,1.077e-01,5.354e-02,3.381e-02,8.480e-02,7.663e-01,1.244e-02
SLC7A8,11066,L-amino acid transmembrane transporter activity,GO:0015179,molecular function,16.0,28.0,5.384e-02,2.961e-02,9.789e-02,1.614e-02,9.146e-03,2.848e-02,8.882e-01,1.233e-02
SLC7A8,11066,neutral amino acid transmembrane transporter activity,GO:0015175,molecular function,16.0,17.0,5.604e-02,2.775e-02,1.132e-01,2.875e-02,9.285e-03,8.900e-02,8.317e-01,2.718e-02
SLC7A8,11066,amino acid transmembrane transporter activity,GO:0015171,molecular function,16.0,15.0,5.604e-02,2.775e-02,1.132e-01,2.983e-02,9.530e-03,9.340e-02,8.279e-01,2.747e-02
SLC7A8,11066,toxin transmembrane transporter activity,GO:0019534,molecular function,16.0,3.0,6.589e-02,3.244e-02,1.338e-01,4.679e-02,1.555e-02,1.408e-01,7.794e-01,2.873e-02
SLC7A8,11066,organic cation transmembrane transporter activity,GO:0015101,molecular function,16.0,21.0,8.191e-02,2.389e-02,2.808e-01,7.273e-02,1.484e-02,3.564e-01,7.217e-01,4.818e-02
SLC7A8,11066,protein binding,GO:0005515,molecular function,16.0,347.0,9.368e-02,3.893e-02,2.254e-01,8.708e-02,3.500e-02,2.167e-01,7.034e-01,3.034e-02
SLCO3A1,10952,prostaglandin transport,GO:0015732,biological process,6.0,5.0,3.394e-02,3.079e-02,3.740e-02,1.119e-02,5.686e-03,2.202e-02,9.143e-01,1.091e-02
SLCO3A1,10952,sodium-independent organic anion transport,GO:0043252,biological process,6.0,2.0,4.285e-02,2.347e-02,7.822e-02,4.070e-02,2.143e-02,7.730e-02,7.962e-01,1.681e-02
SLCO3A1,10952,integral component of plasma membrane,GO:0005887,cellular component,6.0,28.0,4.067e-02,2.600e-02,6.362e-02,3.307e-02,1.771e-02,6.176e-02,8.185e-01,1.556e-02
SLCO3A1,10952,sodium-independent organic anion transmembrane transporter activity,GO:0015347,molecular function,6.0,4.0,3.589e-02,2.768e-02,4.652e-02,2.131e-02,1.396e-02,3.253e-02,8.632e-01,1.016e-02
SMPD1,11120,sphingomyelin catabolic process,GO:0006685,biological process,19.0,4.0,8.672e-02,5.627e-02,1.337e-01,2.185e-02,1.517e-02,3.148e-02,8.609e-01,8.898e-03
SMPD1,11120,ceramide biosynthetic process,GO:0046513,biological process,19.0,9.0,1.386e-01,3.538e-02,5.432e-01,6.290e-02,1.181e-02,3.350e-01,7.403e-01,4.679e-02
SMPD1,11120,negative regulation of MAP kinase activity,GO:0043407,biological process,19.0,6.0,1.386e-01,3.538e-02,5.432e-01,6.561e-02,9.346e-03,4.606e-01,7.325e-01,5.461e-02
SMPD1,11120,termination of signal transduction,GO:0023021,biological process,19.0,5.0,1.432e-01,3.331e-02,6.154e-01,6.099e-02,3.570e-03,1.042e+00,7.253e-01,9.127e-02
SMPD1,11120,positive regulation of protein dephosphorylation,GO:0035307,biological process,19.0,7.0,3.733e-01,3.228e-01,4.317e-01,3.648e-01,3.010e-01,4.422e-01,4.516e-01,1.175e-02
SMPD1,11120,extracellular space,GO:0005615,cellular component,19.0,43.0,1.419e-01,3.882e-02,5.184e-01,5.903e-02,2.444e-02,1.426e-01,7.532e-01,2.611e-02
SMPD1,11120,extracellular exosome,GO:0070062,cellular component,19.0,77.0,1.419e-01,3.882e-02,5.184e-01,7.365e-02,3.103e-02,1.748e-01,7.257e-01,2.697e-02
SMPD1,11120,lysosome,GO:0005764,cellular component,19.0,13.0,1.423e-01,3.860e-02,5.244e-01,8.358e-02,3.133e-02,2.230e-01,7.085e-01,3.225e-02
SMPD1,11120,endosome,GO:0005768,cellular component,19.0,15.0,1.453e-01,3.710e-02,5.687e-01,1.071e-01,2.779e-02,4.129e-01,6.698e-01,4.975e-02
SMPD1,11120,plasma membrane,GO:0005886,cellular component,19.0,61.0,1.453e-01,3.710e-02,5.687e-01,1.105e-01,3.296e-02,3.706e-01,6.673e-01,4.313e-02
SMPD1,11120,sphingomyelin phosphodiesterase activity,GO:0004767,molecular function,19.0,6.0,7.979e-02,5.536e-02,1.150e-01,8.487e-03,4.873e-03,1.478e-02,9.305e-01,6.525e-03
SMPD1,11120,acid sphingomyelin phosphodiesterase activity,GO:0061750,molecular function,19.0,2.0,7.979e-02,5.536e-02,1.150e-01,1.107e-02,6.832e-03,1.793e-02,9.161e-01,7.211e-03
SMPD1,11120,zinc ion binding,GO:0008270,molecular function,19.0,8.0,1.539e-01,3.805e-02,6.223e-01,1.178e-01,2.175e-02,6.385e-01,6.515e-01,5.964e-02
SMPD1,11120,protein binding,GO:0005515,molecular function,19.0,347.0,1.703e-01,5.281e-02,5.495e-01,1.436e-01,5.510e-02,3.740e-01,6.298e-01,3.557e-02
SMPD1,11120,phosphoric diester hydrolase activity,GO:0008081,molecular function,19.0,35.0,2.384e-01,2.722e-02,2.088e+00,1.822e-01,1.196e-02,2.775e+00,5.406e-01,1.236e-01
SMPD3,14240,sphingomyelin metabolic process,GO:0006684,biological process,7.0,7.0,5.523e-02,4.317e-02,7.067e-02,2.905e-02,1.981e-02,4.259e-02,8.320e-01,9.412e-03
SMPD3,14240,cytoplasm,GO:0005737,cellular component,7.0,78.0,1.292e-01,7.676e-02,2.175e-01,1.292e-01,7.676e-02,2.175e-01,6.493e-01,1.898e-02
SMPD3,14240,sphingomyelin phosphodiesterase activity,GO:0004767,molecular function,7.0,6.0,7.916e-03,6.689e-05,9.368e-01,1.647e-03,1.276e-05,2.125e-01,9.571e-01,1.764e-02
SMPD3,14240,phospholipase activity,GO:0004620,molecular function,7.0,13.0,5.523e-02,4.317e-02,7.067e-02,3.209e-02,2.327e-02,4.426e-02,8.217e-01,7.899e-03
SMPD3,14240,protein binding,GO:0005515,molecular function,7.0,347.0,1.249e-01,7.471e-02,2.088e-01,1.073e-01,5.856e-02,1.966e-01,6.764e-01,2.141e-02
SMTNL2,24764,,,,nan,nan,,,,,,,,
SNRK,30598,protein phosphorylation,GO:0006468,biological process,8.0,30.0,9.978e-02,7.979e-02,1.248e-01,7.981e-02,5.311e-02,1.199e-01,7.179e-01,1.238e-02
SNRK,30598,intracellular signal transduction,GO:0035556,biological process,8.0,30.0,1.114e-01,9.267e-02,1.339e-01,8.168e-02,3.916e-02,1.704e-01,7.132e-01,2.315e-02
SNRK,30598,nucleus,GO:0005634,cellular component,8.0,81.0,9.516e-02,6.519e-02,1.389e-01,5.901e-02,1.889e-02,1.843e-01,7.514e-01,3.321e-02
SNRK,30598,cytoplasm,GO:0005737,cellular component,8.0,78.0,9.516e-02,6.519e-02,1.389e-01,7.501e-02,2.917e-02,1.929e-01,7.233e-01,2.818e-02
SNRK,30598,magnesium ion binding,GO:0000287,molecular function,8.0,5.0,9.516e-02,6.519e-02,1.389e-01,3.461e-02,9.840e-03,1.217e-01,8.123e-01,3.145e-02
SNRK,30598,protein serine/threonine kinase activity,GO:0004674,molecular function,8.0,31.0,9.516e-02,6.519e-02,1.389e-01,3.930e-02,3.183e-02,4.853e-02,8.007e-01,5.316e-03
SNRK,30598,ATP binding,GO:0005524,molecular function,8.0,10.0,1.159e-01,1.045e-01,1.286e-01,1.080e-01,7.775e-02,1.500e-01,6.765e-01,1.135e-02
SNRNP35,30852,,,,nan,nan,,,,,,,,
SNTA1,11167,ventricular cardiac muscle cell action potential,GO:0086005,biological process,18.0,3.0,5.159e-02,1.152e-02,2.309e-01,2.081e-02,2.123e-03,2.040e-01,8.516e-01,5.178e-02
SNTA1,11167,regulation of sodium ion transmembrane transport,GO:1902305,biological process,18.0,8.0,6.439e-02,6.785e-03,6.111e-01,2.529e-02,6.032e-04,1.060e+00,8.058e-01,1.026e-01
SNTA1,11167,regulation of ventricular cardiac muscle cell membrane repolarization,GO:0060307,biological process,18.0,3.0,6.965e-02,8.382e-03,5.788e-01,4.088e-02,2.423e-03,6.897e-01,7.754e-01,8.572e-02
SNTA1,11167,negative regulation of peptidyl-cysteine S-nitrosylation,GO:1902083,biological process,18.0,3.0,8.227e-02,4.282e-02,1.581e-01,5.156e-02,1.700e-02,1.564e-01,7.680e-01,3.063e-02
SNTA1,11167,regulation of heart rate,GO:0002027,biological process,18.0,9.0,8.781e-02,9.752e-03,7.907e-01,6.004e-02,3.214e-03,1.122e+00,7.243e-01,9.722e-02
SNTA1,11167,sarcolemma,GO:0042383,cellular component,18.0,3.0,3.990e-02,2.119e-02,7.513e-02,5.774e-03,3.083e-03,1.081e-02,9.471e-01,5.638e-03
SNTA1,11167,neuromuscular junction,GO:0031594,cellular component,18.0,6.0,3.990e-02,2.119e-02,7.513e-02,8.681e-03,2.013e-03,3.743e-02,9.218e-01,2.177e-02
SNTA1,11167,dystrophin-associated glycoprotein complex,GO:0016010,cellular component,18.0,5.0,4.757e-02,3.115e-02,7.264e-02,2.076e-02,9.246e-03,4.660e-02,8.643e-01,1.841e-02
SNTA1,11167,intracellular,GO:0005622,cellular component,18.0,8.0,1.320e-01,4.872e-02,3.575e-01,1.099e-01,4.004e-02,3.017e-01,6.701e-01,3.428e-02
SNTA1,11167,synapse,GO:0045202,cellular component,18.0,21.0,1.321e-01,9.222e-02,1.893e-01,1.071e-01,8.596e-02,1.335e-01,6.781e-01,7.834e-03
SNTA1,11167,protein-containing complex,GO:0032991,cellular component,18.0,483.0,2.726e-01,7.000e-02,1.061e+00,2.331e-01,3.545e-02,1.532e+00,5.232e-01,8.290e-02
SNTA1,11167,ion channel binding,GO:0044325,molecular function,18.0,6.0,4.316e-02,2.607e-02,7.146e-02,2.039e-02,1.581e-02,2.631e-02,8.679e-01,5.977e-03
SNTA1,11167,nitric-oxide synthase binding,GO:0050998,molecular function,18.0,2.0,4.484e-02,2.931e-02,6.859e-02,2.045e-02,1.435e-02,2.914e-02,8.673e-01,8.561e-03
